Participant,Rater Code,Count,Unusable,Gender,Sex_Orient,SD_Sex_Orient,Rom_Rel,Age,Ethnicity,Col_Blind,Vis_Impair,Experimenter,FirstBlock,BlockOne,Label,TargetNum,StimSeat,StimGender,StimulusType,OrientationMatch,Rating
105,C123,154,0,1,4,,1,18,5,2,2,1,2,0,G170A_M_DNwithAudio,170A,0,1,5,0,5
105,C123,155,0,1,4,,1,18,5,2,2,1,2,0,G170A_M_SE,170A,0,1,2,0,7
105,C123,156,0,1,4,,1,18,5,2,2,1,2,0,G170A_M_SN,170A,0,1,1,0,5
105,C123,157,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_DE,170C,2,0,4,1,8
105,C123,158,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_DEwithAudio,170C,2,0,6,1,7
105,C123,159,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_DN,170C,2,0,3,1,6
105,C123,160,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_DNwithAudio,170C,2,0,5,1,6
105,C123,161,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_SE,170C,2,0,2,1,7
105,C123,162,0,1,4,,1,18,5,2,2,1,2,0,G170C_F_SN,170C,2,0,1,1,7
105,C123,163,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_DE,173C,2,0,4,1,5
105,C123,164,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_DEwithAudio,173C,2,0,6,1,6
105,C123,165,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_DN,173C,2,0,3,1,7
105,C123,166,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_DNwithAudio,173C,2,0,5,1,7
105,C123,167,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_SE,173C,2,0,2,1,7
105,C123,168,0,1,4,,1,18,5,2,2,1,2,0,G173C_F_SN,173C,2,0,1,1,3
105,C123,169,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_DE,177B,1,0,4,1,8
105,C123,170,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_DEwithAudio,177B,1,0,6,1,5
105,C123,171,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_DN,177B,1,0,3,1,8
105,C123,172,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_DNwithAudio,177B,1,0,5,1,7
105,C123,173,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_SE,177B,1,0,2,1,6
105,C123,174,0,1,4,,1,18,5,2,2,1,2,0,G177B_F_SN,177B,1,0,1,1,7
105,C123,175,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_DE,183A,0,1,4,0,7
105,C123,176,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_DEwithAudio,183A,0,1,6,0,8
105,C123,177,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_DN,183A,0,1,3,0,8
105,C123,178,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_DNwithAudio,183A,0,1,5,0,9
105,C123,179,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_SE,183A,0,1,2,0,7
105,C123,180,0,1,4,,1,18,5,2,2,1,2,0,G183A_M_SN,183A,0,1,1,0,8
105,C123,181,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_DE,184C,2,0,4,1,5
105,C123,182,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_DEwithAudio,184C,2,0,6,1,7
105,C123,183,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_DN,184C,2,0,3,1,6
105,C123,184,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_DNwithAudio,184C,2,0,5,1,5
105,C123,185,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_SE,184C,2,0,2,1,6
105,C123,186,0,1,4,,1,18,5,2,2,1,2,0,G184C_F_SN,184C,2,0,1,1,4
105,C123,187,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_DE,188B,1,1,4,0,6
105,C123,188,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_DEwithAudio,188B,1,1,6,0,6
105,C123,189,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_DN,188B,1,1,3,0,5
105,C123,190,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_DNwithAudio,188B,1,1,5,0,5
105,C123,191,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_SE,188B,1,1,2,0,5
105,C123,192,0,1,4,,1,18,5,2,2,1,2,0,G188B_M_SN,188B,1,1,1,0,6
105,C123,193,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_DE,194A,0,0,4,1,8
105,C123,194,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_DEwithAudio,194A,0,0,6,1,8
105,C123,195,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_DN,194A,0,0,3,1,8
105,C123,196,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_DNwithAudio,194A,0,0,5,1,7
105,C123,197,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_SE,194A,0,0,2,1,9
105,C123,198,0,1,4,,1,18,5,2,2,1,2,0,G194A_F_SN,194A,0,0,1,1,5
105,C123,199,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_DE,194B,1,0,4,1,8
105,C123,200,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_DEwithAudio,194B,1,0,6,1,7
105,C123,201,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_DN,194B,1,0,3,1,6
105,C123,202,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_DNwithAudio,194B,1,0,5,1,8
105,C123,203,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_SE,194B,1,0,2,1,9
105,C123,204,0,1,4,,1,18,5,2,2,1,2,0,G194B_F_SN,194B,1,0,1,1,6
105,C123,205,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_DE,202A,0,1,4,0,7
105,C123,206,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_DEwithAudio,202A,0,1,6,0,7
105,C123,207,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_DN,202A,0,1,3,0,7
105,C123,208,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_DNwithAudio,202A,0,1,5,0,6
105,C123,209,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_SE,202A,0,1,2,0,5
105,C123,210,0,1,4,,1,18,5,2,2,1,2,0,G202A_M_SN,202A,0,1,1,0,5
105,C123,211,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_DE,218A,0,1,4,0,9
105,C123,212,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_DEwithAudio,218A,0,1,6,0,8
105,C123,213,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_DN,218A,0,1,3,0,7
105,C123,214,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_DNwithAudio,218A,0,1,5,0,6
105,C123,215,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_SE,218A,0,1,2,0,8
105,C123,216,0,1,4,,1,18,5,2,2,1,2,0,G218A_M_SN,218A,0,1,1,0,6
106,C124,1,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_DE,002C,2,0,4,1,6
106,C124,2,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_DEwithAudio,002C,2,0,6,1,7
106,C124,3,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_DN,002C,2,0,3,1,5
106,C124,4,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_DNwithAudio,002C,2,0,5,1,7
106,C124,5,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_SE,002C,2,0,2,1,7
106,C124,6,0,1,4,,2,18,3,2,2,3,5,1,G002C_F_SN,002C,2,0,1,1,6
106,C124,7,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_DE,003B,1,0,4,1,7
106,C124,8,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_DEwithAudio,003B,1,0,6,1,7
106,C124,9,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_DN,003B,1,0,3,1,7
106,C124,10,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_DNwithAudio,003B,1,0,5,1,7
106,C124,11,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_SE,003B,1,0,2,1,6
106,C124,12,0,1,4,,2,18,3,2,2,3,5,1,G003B_F_SN,003B,1,0,1,1,7
106,C124,13,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_DE,017C,2,0,4,1,5
106,C124,14,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_DEwithAudio,017C,2,0,6,1,5
106,C124,15,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_DN,017C,2,0,3,1,6
106,C124,16,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_DNwithAudio,017C,2,0,5,1,5
106,C124,17,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_SE,017C,2,0,2,1,5
106,C124,18,0,1,4,,2,18,3,2,2,3,5,1,G017C_F_SN,017C,2,0,1,1,5
106,C124,19,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_DE,022A,0,1,4,0,6
106,C124,20,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_DEwithAudio,022A,0,1,6,0,6
106,C124,21,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_DN,022A,0,1,3,0,6
106,C124,22,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_DNwithAudio,022A,0,1,5,0,7
106,C124,23,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_SE,022A,0,1,2,0,5
106,C124,24,0,1,4,,2,18,3,2,2,3,5,1,G022A_M_SN,022A,0,1,1,0,7
106,C124,25,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_DE,022B,1,1,4,0,4
106,C124,26,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_DEwithAudio,022B,1,1,6,0,5
106,C124,27,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_DN,022B,1,1,3,0,6
106,C124,28,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_DNwithAudio,022B,1,1,5,0,4
106,C124,29,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_SE,022B,1,1,2,0,4
106,C124,30,0,1,4,,2,18,3,2,2,3,5,1,G022B_M_SN,022B,1,1,1,0,5
106,C124,31,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_DE,046A,0,1,4,0,6
106,C124,32,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_DEwithAudio,046A,0,1,6,0,6
106,C124,33,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_DN,046A,0,1,3,0,5
106,C124,34,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_DNwithAudio,046A,0,1,5,0,5
106,C124,35,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_SE,046A,0,1,2,0,6
106,C124,36,0,1,4,,2,18,3,2,2,3,5,1,G046A_M_SN,046A,0,1,1,0,5
106,C124,37,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_DE,052A,0,1,4,0,6
106,C124,38,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_DEwithAudio,052A,0,1,6,0,6
106,C124,39,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_DN,052A,0,1,3,0,6
106,C124,40,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_DNwithAudio,052A,0,1,5,0,7
106,C124,41,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_SE,052A,0,1,2,0,7
106,C124,42,0,1,4,,2,18,3,2,2,3,5,0,G052A_M_SN,052A,0,1,1,0,5
106,C124,43,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_DE,054A,0,0,4,1,8
106,C124,44,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_DEwithAudio,054A,0,0,6,1,7
106,C124,45,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_DN,054A,0,0,3,1,7
106,C124,46,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_DNwithAudio,054A,0,0,5,1,8
106,C124,47,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_SE,054A,0,0,2,1,8
106,C124,48,0,1,4,,2,18,3,2,2,3,5,0,G054A_F_SN,054A,0,0,1,1,7
106,C124,49,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_DE,054B,1,1,4,0,4
106,C124,50,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_DEwithAudio,054B,1,1,6,0,5
106,C124,51,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_DN,054B,1,1,3,0,5
106,C124,52,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_DNwithAudio,054B,1,1,5,0,4
106,C124,53,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_SE,054B,1,1,2,0,5
106,C124,54,0,1,4,,2,18,3,2,2,3,5,0,G054B_M_SN,054B,1,1,1,0,5
106,C124,55,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_DE,062C,2,0,4,1,4
106,C124,56,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_DEwithAudio,062C,2,0,6,1,3
106,C124,57,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_DN,062C,2,0,3,1,4
106,C124,58,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_DNwithAudio,062C,2,0,5,1,2
106,C124,59,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_SE,062C,2,0,2,1,3
106,C124,60,0,1,4,,2,18,3,2,2,3,5,0,G062C_F_SN,062C,2,0,1,1,3
106,C124,61,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_DE,067B,1,0,4,1,7
106,C124,62,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_DEwithAudio,067B,1,0,6,1,7
106,C124,63,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_DN,067B,1,0,3,1,7
106,C124,64,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_DNwithAudio,067B,1,0,5,1,7
106,C124,65,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_SE,067B,1,0,2,1,6
106,C124,66,0,1,4,,2,18,3,2,2,3,5,0,G067B_F_SN,067B,1,0,1,1,7
106,C124,67,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_DE,067C,2,1,4,0,5
106,C124,68,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_DEwithAudio,067C,2,1,6,0,5
106,C124,69,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_DN,067C,2,1,3,0,5
106,C124,70,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_DNwithAudio,067C,2,1,5,0,6
106,C124,71,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_SE,067C,2,1,2,0,4
106,C124,72,0,1,4,,2,18,3,2,2,3,5,0,G067C_M_SN,067C,2,1,1,0,5
106,C124,73,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_DE,074A,0,1,4,0,3
106,C124,74,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_DEwithAudio,074A,0,1,6,0,2
106,C124,75,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_DN,074A,0,1,3,0,2
106,C124,76,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_DNwithAudio,074A,0,1,5,0,3
106,C124,77,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_SE,074A,0,1,2,0,3
106,C124,78,0,1,4,,2,18,3,2,2,3,5,0,G074A_M_SN,074A,0,1,1,0,3
106,C124,79,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_DE,075B,1,0,4,1,8
106,C124,80,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_DEwithAudio,075B,1,0,6,1,7
106,C124,81,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_DN,075B,1,0,3,1,6
106,C124,82,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_DNwithAudio,075B,1,0,5,1,6
106,C124,83,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_SE,075B,1,0,2,1,6
106,C124,84,0,1,4,,2,18,3,2,2,3,5,0,G075B_F_SN,075B,1,0,1,1,6
106,C124,85,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_DE,078A,0,0,4,1,7
106,C124,86,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_DEwithAudio,078A,0,0,6,1,7
106,C124,87,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_DN,078A,0,0,3,1,6
106,C124,88,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_DNwithAudio,078A,0,0,5,1,7
106,C124,89,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_SE,078A,0,0,2,1,5
106,C124,90,0,1,4,,2,18,3,2,2,3,5,0,G078A_F_SN,078A,0,0,1,1,5
106,C124,91,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_DE,084A,0,1,4,0,6
106,C124,92,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_DEwithAudio,084A,0,1,6,0,6
106,C124,93,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_DN,084A,0,1,3,0,5
106,C124,94,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_DNwithAudio,084A,0,1,5,0,5
106,C124,95,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_SE,084A,0,1,2,0,6
106,C124,96,0,1,4,,2,18,3,2,2,3,5,0,G084A_M_SN,084A,0,1,1,0,6
106,C124,97,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_DE,087C,2,0,4,1,4
106,C124,98,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_DEwithAudio,087C,2,0,6,1,4
106,C124,99,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_DN,087C,2,0,3,1,4
106,C124,100,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_DNwithAudio,087C,2,0,5,1,4
106,C124,101,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_SE,087C,2,0,2,1,4
106,C124,102,0,1,4,,2,18,3,2,2,3,5,0,G087C_F_SN,087C,2,0,1,1,5
106,C124,103,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_DE,094C,2,1,4,0,5
106,C124,104,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_DEwithAudio,094C,2,1,6,0,7
106,C124,105,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_DN,094C,2,1,3,0,5
106,C124,106,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_DNwithAudio,094C,2,1,5,0,6
106,C124,107,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_SE,094C,2,1,2,0,6
106,C124,108,0,1,4,,2,18,3,2,2,3,5,0,G094C_M_SN,094C,2,1,1,0,5
106,C124,109,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_DE,100C,2,1,4,0,5
106,C124,110,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_DEwithAudio,100C,2,1,6,0,4
106,C124,111,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_DN,100C,2,1,3,0,4
106,C124,112,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_DNwithAudio,100C,2,1,5,0,4
106,C124,113,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_SE,100C,2,1,2,0,3
106,C124,114,0,1,4,,2,18,3,2,2,3,5,0,G100C_M_SN,100C,2,1,1,0,3
106,C124,115,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_DE,101B,1,0,4,1,4
106,C124,116,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_DEwithAudio,101B,1,0,6,1,5
106,C124,117,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_DN,101B,1,0,3,1,4
106,C124,118,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_DNwithAudio,101B,1,0,5,1,4
106,C124,119,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_SE,101B,1,0,2,1,5
106,C124,120,0,1,4,,2,18,3,2,2,3,5,0,G101B_F_SN,101B,1,0,1,1,3
106,C124,121,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_DE,105A,0,1,4,0,4
106,C124,122,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_DEwithAudio,105A,0,1,6,0,5
106,C124,123,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_DN,105A,0,1,3,0,5
106,C124,124,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_DNwithAudio,105A,0,1,5,0,5
106,C124,125,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_SE,105A,0,1,2,0,5
106,C124,126,0,1,4,,2,18,3,2,2,3,5,0,G105A_M_SN,105A,0,1,1,0,5
106,C124,127,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_DE,110A,0,0,4,1,5
106,C124,128,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_DEwithAudio,110A,0,0,6,1,5
106,C124,129,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_DN,110A,0,0,3,1,6
106,C124,130,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_DNwithAudio,110A,0,0,5,1,5
106,C124,131,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_SE,110A,0,0,2,1,5
106,C124,132,0,1,4,,2,18,3,2,2,3,5,0,G110A_F_SN,110A,0,0,1,1,6
106,C124,133,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_DE,131A,0,0,4,1,6
106,C124,134,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_DEwithAudio,131A,0,0,6,1,6
106,C124,135,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_DN,131A,0,0,3,1,6
106,C124,136,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_DNwithAudio,131A,0,0,5,1,5
106,C124,137,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_SE,131A,0,0,2,1,6
106,C124,138,0,1,4,,2,18,3,2,2,3,5,0,G131A_F_SN,131A,0,0,1,1,4
106,C124,139,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_DE,147C,2,1,4,0,6
106,C124,140,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_DEwithAudio,147C,2,1,6,0,6
106,C124,141,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_DN,147C,2,1,3,0,5
106,C124,142,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_DNwithAudio,147C,2,1,5,0,6
106,C124,143,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_SE,147C,2,1,2,0,6
106,C124,144,0,1,4,,2,18,3,2,2,3,5,0,G147C_M_SN,147C,2,1,1,0,5
106,C124,145,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_DE,169A,0,1,4,0,5
106,C124,146,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_DEwithAudio,169A,0,1,6,0,5
106,C124,147,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_DN,169A,0,1,3,0,6
106,C124,148,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_DNwithAudio,169A,0,1,5,0,6
106,C124,149,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_SE,169A,0,1,2,0,7
106,C124,150,0,1,4,,2,18,3,2,2,3,5,0,G169A_M_SN,169A,0,1,1,0,5
106,C124,151,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_DE,170A,0,1,4,0,5
106,C124,152,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_DEwithAudio,170A,0,1,6,0,6
106,C124,153,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_DN,170A,0,1,3,0,5
106,C124,154,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_DNwithAudio,170A,0,1,5,0,5
106,C124,155,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_SE,170A,0,1,2,0,5
106,C124,156,0,1,4,,2,18,3,2,2,3,5,0,G170A_M_SN,170A,0,1,1,0,7
106,C124,157,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_DE,170C,2,0,4,1,7
106,C124,158,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_DEwithAudio,170C,2,0,6,1,6
106,C124,159,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_DN,170C,2,0,3,1,7
106,C124,160,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_DNwithAudio,170C,2,0,5,1,6
106,C124,161,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_SE,170C,2,0,2,1,7
106,C124,162,0,1,4,,2,18,3,2,2,3,5,0,G170C_F_SN,170C,2,0,1,1,6
106,C124,163,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_DE,173C,2,0,4,1,4
106,C124,164,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_DEwithAudio,173C,2,0,6,1,6
106,C124,165,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_DN,173C,2,0,3,1,5
106,C124,166,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_DNwithAudio,173C,2,0,5,1,5
106,C124,167,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_SE,173C,2,0,2,1,5
106,C124,168,0,1,4,,2,18,3,2,2,3,5,0,G173C_F_SN,173C,2,0,1,1,4
106,C124,169,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_DE,177B,1,0,4,1,6
106,C124,170,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_DEwithAudio,177B,1,0,6,1,7
106,C124,171,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_DN,177B,1,0,3,1,7
106,C124,172,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_DNwithAudio,177B,1,0,5,1,6
106,C124,173,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_SE,177B,1,0,2,1,6
106,C124,174,0,1,4,,2,18,3,2,2,3,5,0,G177B_F_SN,177B,1,0,1,1,6
106,C124,175,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_DE,183A,0,1,4,0,5
106,C124,176,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_DEwithAudio,183A,0,1,6,0,5
106,C124,177,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_DN,183A,0,1,3,0,5
106,C124,178,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_DNwithAudio,183A,0,1,5,0,5
106,C124,179,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_SE,183A,0,1,2,0,6
106,C124,180,0,1,4,,2,18,3,2,2,3,5,0,G183A_M_SN,183A,0,1,1,0,6
106,C124,181,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_DE,184C,2,0,4,1,1
106,C124,182,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_DEwithAudio,184C,2,0,6,1,1
106,C124,183,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_DN,184C,2,0,3,1,1
106,C124,184,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_DNwithAudio,184C,2,0,5,1,1
106,C124,185,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_SE,184C,2,0,2,1,1
106,C124,186,0,1,4,,2,18,3,2,2,3,5,0,G184C_F_SN,184C,2,0,1,1,2
106,C124,187,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_DE,188B,1,1,4,0,4
106,C124,188,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_DEwithAudio,188B,1,1,6,0,6
106,C124,189,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_DN,188B,1,1,3,0,5
106,C124,190,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_DNwithAudio,188B,1,1,5,0,5
106,C124,191,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_SE,188B,1,1,2,0,5
106,C124,192,0,1,4,,2,18,3,2,2,3,5,0,G188B_M_SN,188B,1,1,1,0,5
106,C124,193,0,1,4,,2,18,3,2,2,3,5,0,G194A_F_DE,194A,0,0,4,1,7
106,C124,194,0,1,4,,2,18,3,2,2,3,5,0,G194A_F_DEwithAudio,194A,0,0,6,1,6
106,C124,195,0,1,4,,2,18,3,2,2,3,5,0,G194A_F_DN,194A,0,0,3,1,6
